__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781281688.280129,0.334638159,2.079352747,0.000000000,,,,,
1781281688.280285,,,,1781281688.280058622,1.593941874,-0.233849753,-3.174129633,-0.245180210
1781281688.280668,0.329896617,2.067410303,0.000000000,,,,,
1781281688.280834,,,,1781281688.280533075,1.593820411,-0.233678277,-3.174256516,-0.244105593
1781281688.281311,0.339659821,2.069986235,0.000000000,,,,,
1781281688.281663,,,,1781281688.281265736,1.593663562,-0.233450068,-3.174419590,-0.242714823
1781281688.282498,0.347104226,2.070070172,0.000000000,,,,,
1781281688.282571,,,,1781281688.282352448,1.593414052,-0.233078495,-3.174677043,-0.240498823
1781281688.283704,0.352085368,2.065880063,0.000000000,,,,,
1781281688.283833,,,,1781281688.283370972,1.593177103,-0.232720011,-3.174919770,-0.238395402
1781281688.284469,0.356326114,2.061575702,0.000000000,,,,,
1781281688.284544,,,,1781281688.284353256,1.592954781,-0.232379107,-3.175145961,-0.236423049
1781281688.286129,0.360379205,2.057567001,0.000000000,,,,,
1781281688.286160,,,,1781281688.285863876,1.592672587,-0.231940645,-3.175430564,-0.233919676
1781281688.287408,0.355936570,2.046471560,0.000000000,,,,,
1781281688.287573,,,,1781281688.287317276,1.592310051,-0.231382956,-3.175792050,-0.230713217
1781281688.288375,0.366261444,2.042197953,0.000000000,,,,,
1781281688.288381,,,,1781281688.288192987,1.592074344,-0.231009246,-3.176025329,-0.228629489
1781281688.288731,0.362516602,2.032886263,0.000000000,,,,,
1781281688.288851,,,,1781281688.288578033,1.591950638,-0.230814955,-3.176147279,-0.227539963
1781281688.290436,0.372082911,2.035202829,0.000000000,,,,,
1781281688.291000,,,,1781281688.290122032,1.591708979,-0.230424731,-3.176383675,-0.225405530
1781281688.291040,0.379644078,2.032726570,0.000000000,,,,,
1781281688.291288,,,,1781281688.290927172,1.591442763,-0.229985279,-3.176641866,-0.223052578
1781281688.292993,0.375350768,2.022085291,0.000000000,,,,,
1781281688.293150,,,,1781281688.292162418,1.591257321,-0.229682227,-3.176820637,-0.221419979
1781281688.293758,0.372365243,2.014703276,0.000000000,,,,,
1781281688.294479,,,,1781281688.293621540,1.590905026,-0.229109652,-3.177156344,-0.218322028
1781281688.295652,0.388726070,2.014375006,0.000000000,,,,,
1781281688.295660,,,,1781281688.295390368,1.590442481,-0.228322154,-3.177590364,-0.214241220
1781281688.296417,0.381137995,1.995616110,0.000000000,,,,,
1781281688.296500,,,,1781281688.296243906,1.590216888,-0.227944948,-3.177800440,-0.212266195
1781281688.297380,0.403374452,2.002730852,0.000000000,,,,,
1781281688.297450,,,,1781281688.296992540,1.590055770,-0.227659474,-3.177949660,-0.210848832
1781281688.298096,0.400704092,1.996175396,0.000000000,,,,,
1781281688.298151,,,,1781281688.297940493,1.589845912,-0.227289502,-3.178142637,-0.209005752
1781281688.303387,0.404400027,1.992113555,0.000000000,,,,,
1781281688.303654,,,,1781281688.303190947,1.588771005,-0.225360627,-3.179094215,-0.199503926
1781281688.304979,0.386203765,1.947095429,0.000000000,,,,,
1781281688.305070,,,,1781281688.304818630,1.588320647,-0.224586180,-3.179486446,-0.195599456
